"[ ""Przez"", ""następne"", ""dwa"", ""lata"", ""pracował"", ""przy"", ""budowie"", ""kolei"", ""Czortków"", ""jako"", ""kierownik"", ""budowy"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0 ]
"[ ""Verónica"", ""Cepede"", ""Royg"", ""Cristina"", ""Dinu"" ]";[ 1, 2, 2, 1, 2 ]
"[ ""Chicago"", ""Bulls"", ""("", ""z"", ""Milwaukee"", ""Bucks"", "")"" ]";[ 3, 4, 0, 0, 3, 4, 0 ]
"[ ""Jaggu"", ""("", ""Jackie"", ""Shroff"", "")"", "","", ""prawnik"", ""i"", ""poeta"", ""obsesyjnie"", ""kochający"", ""swoją"", ""żonę"", ""."" ]";[ 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Royal"", ""Academy"", ""of"", ""Arts"" ]";[ 3, 4, 4, 4 ]
"[ ""Nie"", ""jedzie"", ""na"", ""pogrzeb"", ""męża"", ""do"", ""Rogalina"", ""wycofuje"", ""się"", ""z"", ""życia"", ""towarzyskiego"", ""do"", ""końca"", ""życia"", ""zostając"", ""na"", ""emigracji"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ]
"[ ""Red"", ""Bull"", ""Arena"", ""("", ""Harrison"", "")"" ]";[ 3, 4, 4, 4, 4, 4 ]
"[ ""Przed"", ""wiekami"", ""bliskość"", ""granicy"", ""z"", ""Austrią"", ""pomagała"", ""przeżyć"", ""okolicznym"", ""mieszkańcom"", ""."" ]";[ 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0 ]
"[ ""Chichester"", "","", ""Wielka"", ""Brytania"" ]";[ 5, 0, 5, 6 ]
"[ ""Reprezentacja"", ""Polski"", ""w"", ""piłce"", ""siatkowej"", ""kobiet"" ]";[ 3, 4, 4, 4, 4, 4 ]
"[ ""Mika"", ""Noronen"", ""("", ""G"", "")"" ]";[ 1, 2, 0, 0, 0 ]
"[ ""Wówczas"", ""na"", ""1"", ""rok"", ""odszedł"", ""do"", ""US"", ""Créteil"", ""."" ]";[ 0, 0, 0, 0, 0, 0, 3, 4, 0 ]
"[ ""Walki"", ""wybuchły"", ""ponownie"", ""w"", ""Misracie"", "","", ""kontrolowanej"", ""przez"", ""rebeliantów"", ""."" ]";[ 0, 0, 0, 0, 5, 0, 0, 0, 0, 0 ]
"[ ""'"", ""''"", ""Gabriele"", ""Tarquini"", ""''"", ""'"" ]";[ 0, 0, 1, 2, 0, 0 ]
"[ ""HKm"", ""Zwoleń"", ""("", ""2009-2012"", "")"" ]";[ 3, 4, 0, 0, 0 ]
"[ ""'"", ""''"", ""Oelde"", ""''"", ""'"" ]";[ 0, 0, 5, 0, 0 ]
"[ ""w"", ""Łodzi"", ""na"", ""Politechnice"", ""Łódzkiej"" ]";[ 0, 5, 0, 3, 4 ]
"[ ""'"", ""''"", ""Rhönblick"", ""''"", ""'"" ]";[ 0, 0, 5, 0, 0 ]
"[ ""Mieszka"", ""w"", ""Warszawie"", ""i"", ""w"", ""Karnkowie"", ""."" ]";[ 0, 0, 5, 0, 0, 5, 0 ]
"[ ""John"", ""Isner"", ""''"", ""'6:4"", "","", ""7:6"", ""("", ""5"", "")"", ""'"", ""''"" ]";[1,2,0,0,0,0,0,0,0,0,0]
"[ ""Budynek"", ""dworca"", ""jest"", ""zbudowany"", ""według"", ""tego"", ""samego"", ""projektu"", ""co"", ""dworzec"", ""w"", ""Colmar"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,5,0]
"[ ""Demigod"", ""''"", ""-"", ""Behemoth"" ]";[3,0,0,3]
"[ ""PATRZ"", ""Khondokar"", ""Mośtak"", ""Ahmed"" ]";[0,1,2,2]
"[ ""W"", ""podziemiu"", ""związany"", ""z"", ""Solidarnością"", ""Walczącą"", ""."" ]";[0,0,0,0,3,4,0]
"[ ""'"", ""''"", ""Lourdes"", ""Domínguez"", ""Lino"", ""Arantxa"", ""Parra"", ""Santonja"" ]";[0,0,1,2,2,1,2,2]
"[ ""**"", ""Prezydent"", ""Niemiec"", ""Christian"", ""Wulff"", ""ustąpił"", ""ze"", ""stanowiska"", ""z"", ""powodu"", ""zarzutów"", ""korupcyjnych"", ""."" ]";[0,1,2,1,2,0,0,0,0,0,0,0,0]
"[ ""Lemat"", ""o"", ""pompowaniu"", ""dla"", ""języków"", ""regularnych"" ]";[ 3, 4, 4, 4, 4, 4 ]
"[ ""W"", ""zawodach"", ""tych"", ""wyprzedziły"", ""ją"", ""jedynie"", ""Brytyjka"", ""Victoria"", ""Pendleton"", ""oraz"", ""Chinka"", ""Guo"", ""Shuang"", ""."" ]";[0,0,0,0,0,0,0,1,2,0,0,1,2,0]
"[ ""Obwód"", ""Nadnotecki"", ""("", ""1772-1807"", "")"" ]";[5,6,0,0,0]
"[ ""'"", ""''"", ""Reprezentacja"", ""kobiet"", ""''"", ""'"" ]";[0,0,0,0,0,0]
"[ ""Ślub"", ""odbył"", ""się"", ""w"", ""Pałacu"", ""Zimowym"", ""w"", ""Petersburgu"", ""."" ]";[0,0,0,0,5,6,0,5,0]
"[ ""**"", ""Kompania"", ""zaopatrzenia"", ""i"", ""obsługi"", ""("", ""Grootfontein"", "")"" ]";[0,0,0,0,0,0,5,0]
"[ ""'"", ""''"", ""Mary"", ""Joe"", ""Fernández"", ""''"", ""'"" ]";[0,0,1,2,2,0,0]
"[ ""Mieści"", ""się"", ""tu"", ""filia"", ""Uniwersytetu"", ""Egejskiego"", ""."" ]";[0,0,0,0,3,4,0]
"[ ""Estudiantes"", ""Buenos"", ""Aires"", ""–"", ""San"", ""Isidro"", ""Buenos"", ""Aires"", ""1:0"" ]";[3,4,4,0,3,4,4,4,0]
"[ ""część"", ""wód"", ""jeziora"", ""Wigry"" ]";[0,0,5,6]
"[ ""Hrabstwo"", ""Adams"", ""("", ""południe"", "")"" ]";[5,6,0,0,0]
"[ ""Pochowany"", ""został"", ""na"", ""Cmentarzu"", ""Powązkowskim"", ""w"", ""Warszawie"", ""."" ]";[0,0,0,5,6,0,5,0]
"[ ""Wysiadł"", ""dopiero"", ""w"", ""Paryżu"", ""."" ]";[0,0,0,5,0]
"[ ""Wielka"", ""Ławra"", "","", ""Γ"", ""'"", ""100"" ]";[3,4,0,0,0,0]
"[ ""Urodził"", ""się"", ""i"", ""wychował"", ""w"", ""małym"", ""miasteczku"", ""Albany"", ""w"", ""stanie"", ""Nowy"", ""Jork"", ""."" ]";[0,0,0,0,0,0,0,5,0,5,6,6,0]
"[ ""Eartha"", ""Kitt"", ""–"", ""'"", ""''"", ""Yzma"", ""''"", ""'"" ]";[1,2,0,0,0,1,0,0]
"[ ""'"", ""''"", ""Najibabad"", ""''"", ""'"", ""–"", ""miasto"", ""w"", ""północnych"", ""Indiach"", ""w"", ""stanie"", ""Uttar"", ""Pradesh"", "","", ""na"", ""Nizinie"", ""Hindustańskiej"", ""."" ]";[0,0,5,0,0,0,0,0,0,5,0,0,5,6,0,0,5,6,0]
"[ ""Szybko"", ""przeszedł"", ""jednak"", ""do"", ""miejscowego"", ""rywala"", "","", ""Valencii"", ""."" ]";[0,0,0,0,0,0,0,5,0]
"[ ""Wharton"", ""William"", ""("", ""1925-2008"", "")"" ]";[1,2,0,0,0]
"[ ""Aleksander"", ""Bardini"", ""("", ""narrator"", "")"" ]";[1,2,0,0,0]
"[ ""Był"", ""członkiem"", ""PPR"", ""i"", ""PZPR"", ""."" ]";[0,0,3,0,3,0]
"[ ""Przewieziony"", ""do"", ""Smoleńska"", ""został"", ""poddany"", ""morderczemu"", ""śledztwu"", ""przez"", ""funkcjonariuszy"", ""Czeka"", ""."" ]";[0,0,5,0,0,0,0,0,0,3,0]
"[ ""Występuje"", ""na"", ""terenie"", ""Azji"", ""w"", ""Syrii"", ""i"", ""Turcji"", ""."" ]";[0,0,0,5,0,5,0,5,0]
"[ ""Jednak"", ""już"", ""następne"", ""wybory"", "","", ""w"", ""1955"", ""roku"", ""okazały"", ""się"", ""dużym"", ""sukcesem"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Był"", ""członkiem"", ""Royal"", ""Society"", ""oraz"", ""wielu"", ""innych"", ""stowarzyszeń"", ""naukowych"", "","", ""m.in"", ""."" ]";[0,0,3,4,0,0,0,0,0,0,0,0]
"[ ""Jest"", ""to"", ""też"", ""pierwszy"", ""album"", ""na"", ""którym"", ""w"", ""ogóle"", ""nie"", ""występuje"", ""perkusista"", ""–"", ""założyciel"", ""grupy"", ""David"", ""Silveria"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0]
"[ ""University"", ""of"", ""Texas"", ""at"", ""Austin"" ]";[3,4,4,4,4]
"[ ""EV"", ""Landshut"", ""("", ""2"", "")"" ]";[3,4,0,0,0]
"[ ""Galicyjska"", ""Kolej"", ""Transwersalna"" ]";[3,4,4]
"[ ""Tarcal"", ""("", ""Węgry"", "")"" ]";[5,0,5,0]
"[ ""Kilka"", ""lat"", ""później"", ""zezwolono"", ""na"", ""publikację"", ""jego"", ""dzieł"", ""w"", ""Związku"", ""Radzieckim"", ""."" ]";[0,0,0,0,0,0,0,0,5,6,0]
"[ ""Uchodzi"", ""do"", ""Kury"", ""jako"", ""jej"", ""prawobrzeżny"", ""dopływ"", ""."" ]";[0,0,5,0,0,0,0,0]
"[ ""W"", ""Europie"", ""jest"", ""ona"", ""znacznie"", ""niższa"", "","", ""i"", ""szacowana"", ""na"", ""1:330"", ""000"", ""do"", ""1:200"", ""000"", "","", ""chociaż"", ""nie"", ""ma"", ""w"", ""piśmiennictwie"", ""dokładnych"", ""danych"", ""na"", ""ten"", ""temat"", ""."" ]";[0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Wilhelm"", ""Brem"", ""''"", ""Niemcy"", ""("", ""GER"", "")"", ""''"" ]";[1,2,0,5,0,0,0,0]
"[ ""Centrum"", ""Demokratyczne"", ""i"", ""Społeczne"", ""–"", ""Partia"", ""Ludowa"" ]";[3,4,4,4,4,4,4]
"[ ""("", ""12"", "")"", ""Carl"", ""Stonehewer"", ""("", ""'"", ""''"", ""Wielka"", ""Brytania"", ""''"", ""'"", "")"" ]";[0,0,0,1,2,0,0,0,5,6,0,0,0]
"[ ""Dordrecht"", ""("", ""7"", ""na"", ""mapie"", "")"" ]";[5,0,0,0,0,0]
"[ ""Trzęsienie"", ""ziemi"", ""na"", ""Sumatrze"", "","", ""2005"" ]";[0,0,0,5,0,0]
"[ ""Razem"", ""z"", ""nim"", ""straciła"", ""cały"", ""majątek"", ""finansowy"", ""na"", ""rzecz"", ""Michèle"", ""Bennett"", ""."" ]";[0,0,0,0,0,0,0,0,0,1,2,0]
"[ ""'"", ""''"", ""Yogi"", ""Berra"", ""''"", ""'"", ""("", ""3"", "")"" ]";[0,0,1,2,0,0,0,0,0]
"[ ""Medal"", ""30-lecia"", ""Polski"", ""Ludowej"", "","" ]";[3,4,4,4,0]
"[ ""Zbigniew"", ""Libera"", ""("", ""ur"", ""."" ]";[1,2,0,0,0]
"[ ""''nie"", ""zakwalifikowała"", ""się"", ""''"", ""-"", ""1992"" ]";[0,0,0,0,0,0]
"[ ""Arthur"", ""Newton"", ""George"", ""Underwood"", ""Paul"", ""Pilgrim"", ""Howard"", ""Valentine"", ""David"", ""Munson"" ]";[1,2,1,2,1,2,1,2,1,2]
"[ ""Edit"", ""Bauer"", "","", ""Árpád"", ""Duka-Zólyomi"" ]";[1,2,0,1,2]
"[ ""Edward"", ""VI"", ""Tudor"" ]";[1,2,2]
"[ ""Od"", ""sezonu"", ""2014"", ""/"", ""2015"", ""gra"", ""w"", ""zespole"", ""."" ]";[0,0,0,0,0,0,0,0,0]
"[ ""Unión"", ""Santa"", ""Fe"", ""-"", ""Belgrano"", ""Córdoba"", ""0:0"" ]";[3,4,4,0,3,4,0]
"[ "";"", ""Liberalna"", ""Partia"", ""Manitoby"", ""–"", ""1"" ]";[0,3,4,4,0,0]
"[ ""z"", ""takimi"", ""grupami"", ""muzycznymi"", ""jak"", ""Death"", "","", ""Deicide"", "","", ""Cannibal"", ""Corpse"", "","", ""Sepultura"", "","", ""Obituary"", "","", ""Atheist"", "","", ""Malevolent"", ""Creation"", "","", ""Suffocation"", "","", ""Morgoth"", ""czy"", ""Cynic"", ""."" ]";[0,0,0,0,0,3,0,3,0,3,4,0,3,0,3,0,3,0,3,4,0,3,0,3,0,3,0]
"[ ""Występuje"", ""na"", ""terenie"", ""Ameryki"", ""Południowej"", ""."" ]";[0,0,0,5,6,0]
"[ ""Zamieszkała"", ""w"", ""majątku"", ""Porochońsk"", ""na"", ""Polesiu"", ""."" ]";[0,0,0,0,0,5,0]
"[ ""Mieszka"", ""w"", ""Atlancie"", ""w"", ""stanie"", ""Georgia"", ""."" ]";[0,0,5,0,0,5,0]
"[ ""Grekokatolicy"", ""–"", ""62,86"", ""%"" ]";[3,0,0,0]
"[ ""Zofia"", ""Wittelsbach"", ""("", ""1805-1872"", "")"" ]";[1,2,0,0,0]
"[ ""Do"", ""rozgrywek"", ""przystąpiło"", ""wszystkie"", ""dziesięć"", ""zespołów"", ""najwyższej"", ""klasy"", ""rozgrywkowej"", "","", ""pozbawionych"", ""reprezentantów"", ""kraju"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Obydwaj"", ""ponieśli"", ""śmierć"", ""w"", ""obozie"", ""Auschwitz-Birkenau"", ""."" ]";[0,0,0,0,0,3,0]
"[ ""``"", ""Waterloo"", ""''"", ""–"", ""2:44"" ]";[0,5,0,0,0]
"[ ""Po"", ""nim"", ""skakało"", ""jeszcze"", ""czterech"", ""zawodników"", "","", ""a"", ""wyprzedził"", ""go"", ""jedynie"", ""Anders"", ""Bardal"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,1,2,0]
"[ ""'"", ""''"", ""Mittelbiberach"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""Początkowo"", ""miał"", ""to"", ""zrobić"", ""Milo"", ""."" ]";[0,0,0,0,1,0]
"[ ""Jest"", ""bohaterem"", ""reportażu"", ""„Hamlet”"", ""Hanny"", ""Krall"", "","", ""wydrukowanego"", ""w"", ""zbiorach"", ""''Dowody"", ""na"", ""istnienie"", ""''"", ""i"", ""''Żal"", ""''"", ""."" ]";[0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""W"", ""latach"", ""2009-2011"", ""grał"", ""w"", ""tym"", ""klubie"", ""w"", ""rozgrywkach"", ""Segunda"", ""División"", ""B"", ""."" ]";[0,0,0,0,0,0,0,0,0,3,4,4,0]
"[ ""Pod"", ""względem"", ""tekstualnym"", ""najbliższy"", ""jest"", ""bizantyńskiej"", ""tradycji"", ""tekstualnej"", ""."" ]";[0,0,0,0,0,0,0,0]
"[ ""Beer"", ""Szewa"", "","", ""Izrael"" ]";[5,6,0,5]
"[ ""W"", ""ciągu"", ""swoich"", ""rządów"", "","", ""szczególnie"", ""odwiedzał"", ""kilkakrotnie"", ""Góry"", ""Kunlun"", ""."" ]";[0,0,0,0,0,0,0,0,5,6,0]
"[ ""Andrzej"", ""Fedorowicz"", ""("", ""ur"", ""."" ]";[1,2,0,0,0]
"[ ""prof."", ""'"", ""''"", ""Anna"", ""Wolff-Powęska"", ""''"", ""'"", ""–"", ""historyk"", "","", ""specjalista"", ""w"", ""zakresie"", ""stosunków"", ""polsko-niemieckich"", "","", ""dyrektor"", ""Instytutu"", ""Zachodniego"", ""w"", ""Poznaniu"", ""w"", ""latach"", ""1990-2004"" ]";[0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0]
"[ ""Ulica"", ""Alberta"", ""w"", ""Rydze"" ]";[5,6,0,5]
"[ ""PATRZ"", ""Chris"", ""Smith"", ""("", ""amerykański"", ""polityk"", "")"" ]";[0,1,2,2,2,2,2]
"[ ""Zjednoczone"", ""Stronnictwo"", ""Ludowe"" ]";[3,4,4]
"[ ""'"", ""''"", ""Liza"", ""Minnelli"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Vila"", ""Nova"", ""Goiânia"", ""-"", ""Anapolina"", ""Anápolis"", ""1:0Fernandinho"" ]";[3,4,4,0,3,4,0]
"[ ""Miejscowość"", ""jest"", ""siedzibą"", ""gminy"", ""Wiśniewo"", ""."" ]";[0,0,0,5,6,0]
"[ ""Kamla"", ""Persad-Bissessar"", ""("", ""1952–"", "")"" ]";[1,2,0,0,0]
"[ ""Placówka"", ""I"", ""linii"", ""Wojsk"" ]";[0,0,0,5]
"[ ""Jakov"", ""Fak"", ""''"", ""Słowenia"", ""("", ""SLO"", "")"", ""''"" ]";[1,2,0,5,0,0,0,0]
"[ ""Maria"", ""Karolina"", ""Habsburg"", ""("", ""1752-1814"", "")"" ]";[1,2,2,0,0,0]
"[ ""Występuje"", ""na"", ""terenie"", ""Ameryki"", ""Północnej"", ""."" ]";[0,0,0,5,6,0]
"[ ""Załogę"", ""jachtu"", ""''Taifun"", ""''"", ""tworzyli"", ""również"", ""Christian"", ""Jebe"", "","", ""Thoralf"", ""Glad"", "","", ""Thomas"", ""Aass"", ""i"", ""Andreas"", ""Brecke"", ""."" ]";[0,0,0,0,0,0,1,2,0,1,2,0,1,2,0,1,2,0]
"[ ""Robin"", ""Hull"", ""9–2"", ""Mark"", ""King"" ]";[1,2,0,1,2]
"[ ""Udział"", ""Trenta"", ""Reznora"", ""nie"", ""jest"", ""odnotowany"", ""w"", ""książeczce"", "","", ""mimo"", ""że"", ""jest"", ""powszechnie"", ""znany"", ""."" ]";[0,1,2,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Kobe"", ""Bryant"", "","", ""José"", ""Luis"", ""Rodríguez"", ""Zapatero"", "","", ""Christo"", ""Stoiczkow"", ""i"", ""José"", ""Carreras"", ""."" ]";[1,2,0,1,2,2,2,0,1,2,0,1,2,0]
"[ ""Hrabstwo"", ""Unicoi"", ""("", ""Tennessee"", "")"" ]";[5,6,6,6,6]
"[ ""podczas"", ""swej"", ""wizyty"", ""w"", ""Skoczowie"", ""."" ]";[0,0,0,0,5,0]
"[ ""Autorem"", ""pojęcia"", ""„shortageflation”"", ""jest"", ""Grzegorz"", ""Kołodko"", ""."" ]";[0,0,0,0,1,2,0]
"[ ""Szpital"", ""Three"", ""Rivers"", ""''"", ""/"", ""Undercover"", ""''"" ]";[3,4,4,0,0,3,0]
"[ ""2012"", ""–"", ""11."", ""miejsce"" ]";[0,0,0,0]
"[ ""Robert"", ""Žulj"", "","", ""1:1"", ""("", ""90+4"", ""."", "")"" ]";[1,2,0,0,0,0,0,0]
"[ ""Kazimierz"", ""I"", ""kujawski"", "","", ""Eufrozyna"", ""opolska"" ]";[1,2,2,0,1,2]
"[ ""Leszek"", ""Moczulski"", ""został"", ""uhonorowany"", ""tytułem"", ""„Honorowego"", ""Przewodniczącego"", ""KPN”"", ""."" ]";[1,2,0,0,0,0,0,0,0]
"[ ""Międzynarodowe"", ""Dni"", ""i"", ""Tygodnie"", ""ONZ"" ]";[3,4,4,4,4]
"[ ""Jest"", ""wzorowany"", ""na"", ""podobnych"", "","", ""funkcjonujących"", ""w"", ""Deutsche"", ""Welle"", ""i"", ""BBC"", ""."" ]";[0,0,0,0,0,0,0,3,4,0,3,0]
"[ ""Od"", ""jej"", ""imienia"", ""nazwano"", ""miasto"", ""Stratonicea"", ""w"", ""Karii"", ""."" ]";[0,0,0,0,0,5,0,5,0]
"[ ""Większość"", ""zbiorów"", ""została"", ""przeniesiona"", ""do"", ""Muzeum"", ""Sztuk"", ""Pięknych"", ""w"", ""Barcelonie"", ""."" ]";[0,0,0,0,0,3,4,4,4,4,0]
"[ ""Master"", ""and"", ""Servant"", ""''"" ]";[0,0,0,0]
"[ ""Ejército"", ""de"", ""Liberación"", ""Nacional"" ]";[3,4,4,4]
"[ ""Kojarzono"", ""go"", ""z"", ""Avalonem"", ""."" ]";[0,0,0,3,0]
"[ ""Gao"", ""Ling"", "","", ""Huang"", ""Sui"" ]";[1,2,0,1,2]
"[ ""Krótko"", ""przed"", ""zakończeniem"", ""nagrań"", ""i"", ""przystąpieniem"", ""do"", ""miksowania"", ""materiału"", ""Kevin"", ""Moore"", ""zadeklarował"", ""zaskoczonej"", ""reszcie"", ""zespołu"", ""swoje"", ""odejście"", ""."" ]";[0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0]
"[ ""Lampart"", ""("", ""''Panthera"", ""pardus"", ""''"", "")"", ""]]"" ]";[0,0,0,0,0,0,0]
"[ ""'"", ""''"", ""Rafał"", ""Śliż"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Niedługo"", ""później"", ""menedżerem"", ""klubu"", ""został"", ""Alan"", ""Pardew"", ""."" ]";[0,0,0,0,0,1,2,0]
"[ ""``"", ""Sail"", ""Away"", ""''"", ""-"", ""3:49"" ]";[0,0,0,0,0,0]
"[ ""Był"", ""również"", ""notowany"", ""na"", ""listach"", ""najlepiej"", ""sprzedających"", ""się"", ""albumów"", ""w"", ""Portugalii"", ""("", ""2."", ""miejsce"", "")"", ""i"", ""Belgii"", ""("", ""193."", ""miejsce"", "")"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0]
"[ ""Przyjaźnił"", ""się"", ""z"", ""malarzem"", ""Tadeuszem"", ""Pruszkowskim"", ""i"", ""pozował"", ""do"", ""jego"", ""obrazów"", ""."" ]";[0,0,0,0,1,2,0,0,0,0,0,0]
"[ ""Christian"", ""Thomasius"", ""("", ""1655–1728"", "")"" ]";[1,2,0,0,0]
"[ ""Załogą"", ""rezerwową"", ""dowodził"", ""Jewgienij"", ""Chrunow"", ""."" ]";[0,0,0,1,2,0]
"[ ""Pochowany"", ""na"", ""Cmentarzu"", ""Wojskowym"", ""na"", ""Powązkach"", ""w"", ""Warszawie"", ""."" ]";[0,0,5,6,6,6,0,5,0]
"[ ""Po"", ""dwóch"", ""latach"", ""przeszedł"", ""do"", ""Torpeda"", ""Zaporoże"", ""."" ]";[0,0,0,0,0,3,4,0]
"[ ""2006"", ""–"", ""1"", ""/"", ""8"", ""finału"" ]";[0,0,0,0,0,0]
"[ ""Jej"", ""córką"", ""jest"", ""pisarka"", ""i"", ""poetka"", ""Kamala"", ""Das"", ""Suraiya"", ""."" ]";[0,0,0,0,0,0,1,2,2,0]
"[ ""Zagrał"", ""z"", ""nim"", ""także"", ""w"", ""finale"", ""Pucharu"", ""Turcji"", "","", ""jednak"", ""uległ"", ""tam"", ""z"", ""nim"", ""1:5"", ""Galatasaray"", ""SK"", ""."" ]";[0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,0]
"[ ""Znajduje"", ""się"", ""w"", ""dzielnicy"", ""Ciudad"", ""Lineal"", "","", ""w"", ""Madrycie"", ""i"", ""zlokalizowana"", ""jest"", ""pomiędzy"", ""stacjami"", ""Pueblo"", ""Nuevo"", ""i"", ""El"", ""Carmen"", ""."" ]";[0,0,0,0,5,6,0,0,5,0,0,0,0,0,5,6,0,5,6,0]
"[ ""Kościół"", ""Polskokatolicki"", ""w"", ""RP"" ]";[3,4,4,4]
"[ ""Ethiopian"", ""Airlines"", ""("", ""Addis"", ""Abeba"", "")"" ]";[3,4,0,5,6,0]
"[ ""Mieszkająca"", ""w"", ""Milton"", ""Keynes"", ""Bankier"", ""jest"", ""zawodniczką"", ""praworęczną"", ""."" ]";[0,0,5,6,1,0,0,0,0]
"[ ""'"", ""''"", ""Andy"", ""Murray"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""'"", ""''"", ""Dominique"", ""Aegerter"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Wchodzi"", ""w"", ""skład"", ""Parku"", ""Narodowego"", ""Port-Cros"", ""."" ]";[0,0,0,3,4,4,0]
"[ ""Udało"", ""mu"", ""się"", ""przedostać"", ""do"", ""Warszawy"", "","", ""a"", ""po"", ""jej"", ""kapitulacji"", "","", ""powrócić"", ""na"", ""Pomorze"", ""."" ]";[0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0]
"[ ""Kompaktrony"", ""zostały"", ""wprowadzone"", ""do"", ""produkcji"", ""przez"", ""General"", ""Electric"", ""na"", ""przełomie"", ""lat"", ""50."", ""i"", ""60"", ""."" ]";[0,0,0,0,0,0,3,4,0,0,0,0,0,0,0]
"[ ""PATRZ"", ""Superliga"", ""rosyjska"", ""w"", ""piłce"", ""siatkowej"", ""mężczyzn"", ""("", ""2009"", ""/"", ""2010"", "")"" ]";[0,3,4,4,4,4,4,0,0,0,0,0]
"[ ""'"", ""''"", ""Roger"", ""Federer"", ""("", ""2"", "")"" ]";[0,0,1,2,0,0,0]
"[ ""Deportivo"", ""Tuluá"", ""-"", ""Atlético"", ""Bucaramanga"", ""3:0"" ]";[3,4,0,3,4,0]
"[ ""'"", ""''"", ""Australia"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""Pochodzi"", ""z"", ""rodziny"", ""włoskich"", ""imigrantów"", ""."" ]";[0,0,0,0,0,0]
"[ ""Górowo"", ""Iławeckie"", ""-"", ""''Landsberg"", ""("", ""Ostpreußen"", "")"", ""''"" ]";[5,6,0,5,0,5,0,0]
"[ ""Independiente"", ""Medellín"", ""-"", ""América"", ""Cali"", ""1:2"" ]";[3,4,0,3,4,0]
"[ ""Występuje"", ""naturalnie"", ""w"", ""Gabonie"", ""."" ]";[0,0,0,5,0]
"[ ""Chicago"", ""Blackhawks"", ""("", ""2000-2001"", "")"" ]";[3,4,0,0,0]
"[ ""Adalbert"", ""z"", ""Magdeburga"", ""("", ""zm"", ""."" ]";[1,2,2,0,0,0]
"[ ""Angelo"", ""Sodano"", ""oraz"", ""32"", ""metropolitom"", ""."" ]";[1,2,0,0,0,0]
"[ ""'"", ""''"", ""Venus"", ""Williams"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Facebook"", "")"", ""oraz"", ""są"", ""źródłem"", ""najnowszych"", ""wiadomości"", ""("", ""np"", ""."" ]";[3,0,0,0,0,0,0,0,0,0]
"[ ""Bruno"", ""Ruffo"", ""("", ""Moto"", ""Guzzi"", "")"" ]";[1,2,0,3,4,0]
"[ ""Ceroke"", "","", ""w"", ""opinii"", ""rosnącej"", ""liczby"", ""egzegetów"", ""Nowego"", ""Testamentu"", ""–"", ""wyraził"", ""ją"", ""np"", ""."" ]";[0,0,0,0,0,0,0,3,4,0,0,0,0,0]
"[ ""Mario"", ""Bertok"", "","", ""István"", ""Bilek"", ""Rudolf"", ""Teschner"", "","", ""Dragoljub"", ""Minić"" ]";[1,2,0,1,2,1,2,0,1,2]
"[ ""Tytuł"", ""obroniła"", ""drużyna"", ""drużyna"", ""SK"", ""Tirana"", ""."" ]";[0,0,0,0,3,4,0]
"[ ""Malmö"", ""Redhawks"", ""("", ""2004-2005"", "")"" ]";[3,4,0,0,0]
"[ ""Timrå"", ""IK"", ""("", ""2007-2009"", "")"" ]";[3,4,0,0,0]
"[ ""–"", ""na"", ""żywo"", "";"", ""TVP"", ""Kultura"" ]";[0,0,0,0,3,4]
"[ ""'"", ""''"", ""Igor"", ""Antón"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""David"", ""Fincher"", "","", ""wyk"", ""."" ]";[1,2,0,0,0]
"[ ""Oddziela"", ""wyspę"", ""Wolin"", ""od"", ""stałego"", ""lądu"", ""po"", ""jej"", ""wschodniej"", ""stronie"", ""."" ]";[0,0,5,0,0,0,0,0,0,0,0]
